PROPERTY_ID,LOCATION,TOTAL_AREA,PRICE,PREDICTED_PRICE
7815,"Maneklal Estate, Ghatkopar West,Mumbai",400,8000000,7988000.0
7816,"Gaurav City, Mira Road East,Mumbai",350,3250000,3249470.0
7817,"Chandivali, Powai,Mumbai",1370,29000000,28827000.0
7818,"Dongri, Umerkhadi,Mumbai",200,8000000,8148000.0
7819,"Naigaon East, Mumbai",5000,25000000,24945000.0
7820,"Nehru Nagar, Kurla East,Mumbai",620,11000000,11015000.0
7821,"Bhoomi Heights Borivali,Borivali West, Mumbai",1100,19000000,19341000.0
7822,"Big Step,Pant Nagar, Ghatkopar East,Mumbai",300,5500000,5474000.0
7823,"Sion East, Sion,Mumbai",390,4000000,3985500.0
7824,"Agashi, Virar West,Mumbai",350,1200000,1197500.0
7825,"Walmiki Sejar Samiti ,Hanuman Nagar, Kandivali East,Mumbai",300,4000000,4014000.0
7826,"Vasant Nagri Vasai,Vasant Nagari, Vasai East,Mumbai",1420,12000000,12012000.0
7827,"Kanchpada, Malad West,Mumbai",1030,18000000,18121000.0
7828,"Korba Mithagar, Wadala,Mumbai",456,2700000,2709000.0
7829,"Ambawadi, Nalasopara East,Mumbai",325,1100000,1100000.0
7830,"Somwari Bazar, Malad West,Mumbai",325,2600000,2621790.0
7831,"Oswal Nagari, Nalasopara East,Mumbai",450,1300000,1302400.0
7832,"Dongri, Umerkhadi,Mumbai",225,10000000,9789000.0
7833,"Vasant Vihar, Malabar Hill,Mumbai",742,45000000,42827000.0
7834,"Upper Worli, Worli,Mumbai",440,18000000,18867000.0
7835,"Hawai Pada, Nalasopara East,Mumbai",7000,20000000,21014000.0
7836,"Pooja Nagar, Bhayandar East,Mumbai",500,3900000,3918500.0
7837,"Dattakrupa Co Op Soc,Sion East, Sion,Mumbai",275,4700000,4556250.0
7838,"Tawde Wadi, Dahisar West,Mumbai",345,6700000,6627040.0
7839,"Jp North Garden City ,Silver Park, Mira Road East,Mumbai",350,6700000,6705000.0
7840,"Mhatre Wadi, Dahisar West,Mumbai",390,7200000,7129000.0
7841,"Naigaon East, Mumbai",740,4900000,4866150.0
7842,"Gemini Park Chsl,Mandala, Mankhurd,Mumbai",1000,14000000,13995000.0
7843,"Shivaji Nagr, Juhu,Mumbai",1050,27500000,27832000.0
7844,"Jaydev Singh Nagar, Bhandup West,Mumbai",625,7800000,7924000.0
7845,"Mhada Colony 20, Powai,Mumbai",2500,10000000,9987800.0
7846,"Sarvodaya Nagar, Bhandup West,Mumbai",220,3000000,2992000.0
7847,"Kanjurmarg West, Mumbai",220,3000000,3033000.0
7848,"Tagore Road, Santacruz West,Mumbai",1250,57500000,56580000.0
7849,"Virar East, Mumbai",325,700000,712000.0
7850,"Indraprasth Chs Ltd,Lakshmiben Chedda Nagar, Nalasopara West,Mumbai",435,3200000,3213500.0
7851,"Kondivita, Andheri East,Mumbai",150,2700000,2742000.0
7852,"Vikhroli East, Mumbai",210,3300000,3258000.0
7853,"Gautam Nagar, Jogeshwari West,Mumbai",450,4800000,4725000.0
7854,"Aarey Colony, Goregaon East,Mumbai",645,3200000,3201500.0
7855,"Akash Complex,Vakola, Santacruz East,Mumbai",225,6500000,6480000.0
7856,"Om Laxmi Nagar,Bhayandar East, Mumbai",690,2850000,2844940.0
7857,"Sahakar Nagar, Chembur,Mumbai",269,4500000,4392250.0
7858,"Gaurav Galaxy, Mira Road East,Mumbai",565,6950000,6957500.0
7859,"Vivek Building ,Ashok Nagar, Kandivali East,Mumbai",950,17500000,17207000.0
7860,"Rajhans Kishitij Iris D,Sandor, Vasai West,Mumbai",426,4500000,4501000.0
7861,"Ghartan Pada, Dahisar East,Mumbai",560,3500000,3506250.0
7862,"Kashimira, Mira Road East,Mumbai",3500,40000000,40612000.0
7863,"Shanti Nagar, Mira Road East,Mumbai",780,7490000,7514400.0
7864,"Bhati Gaon, Madh,Mumbai",3400,70000000,69900000.0
7865,"John Joel Bldg,Bhayandar West, Mumbai",440,2200000,2200500.0
7866,"Gaondevi, Dahisar West,Mumbai",400,4000000,3993000.0
7867,"C Square Park,Wagholi, Nalasopara West,Mumbai",876,4818000,4796420.0
7868,"Jawahar Nagar, Khar East,Mumbai",200,2500000,2621000.0
7869,"Narayan Nagar, Bhayandar West,Mumbai",250,1600000,1601250.0
7870,"Devipada, Borivali East,Mumbai",240,4325000,4279000.0
7871,"Afrin Apartments,Miragaon, Mira Road East,Mumbai",750,1400000,1438500.0
7872,"Mig Colony, Bandra East,Mumbai",870,33000000,32236000.0
7873,"Azad Nagar, Andheri West,Mumbai",1360,33600000,33974000.0
7874,"Ashish Chs ,Azad Nagar, Andheri West,Mumbai",550,14800000,13888000.0
7875,"Jivdani Vaishnavi Complex Sainath Nagar Virar Y,Virar East, Mumbai",450,1800000,1800000.0
7876,"Brahmanwadi, Kurla West,Mumbai",500,7000000,6997000.0
7877,"Juhu Apartmen,Ashok Nagar, Juhu,Mumbai",450,4500000,4500000.0
7878,"Gautam Nagar, Jogeshwari West,Mumbai",350,4900000,4727000.0
7879,"Ambawadi, Nalasopara East,Mumbai",300,1200000,1201750.0
7880,"Sai Nagar, Kandivali West,Mumbai",750,8500000,8518000.0
7881,"Makhdoom Manzil Vasai,Sandor, Vasai West,Mumbai",250,1500000,1508990.0
7882,"Vakola, Santacruz East,Mumbai",1000,15000000,14887000.0
7883,"Virar East, Mumbai",544,2100000,2102500.0
7884,"Jivdani Residency,Agashi, Virar West,Mumbai",510,1900000,1898000.0
7885,"Bori Building,Pydhonie, Mandvi,Mumbai",190,5000000,5032000.0
7886,"Dongri, Uttan,Mumbai",1500,4000000,3999000.0
7887,"Yashvant Viva Township, Nalasopara East,Mumbai",540,3350000,3374000.0
7888,"Laxmi Nivas Chs,Ghartan Pada, Dahisar East,Mumbai",225,3000000,3033000.0
7889,"Mahim West, Mahim,Mumbai",200,1400000,1446490.0
7890,"Saidham Apartment Phoolpada Road ,Rj Nagar, Virar East,Mumbai",425,1600000,1618000.0
7891,"Naigaon West, Mumbai",555,3000000,3003000.0
7892,"Vashina,Rcf Colony, Chembur,Mumbai",260,1700000,1686500.0
7893,"Ambawadi, Nalasopara East,Mumbai",400,750000,734380.0
7894,"Bhayandarpada, Thane West,Thane",684,5800000,5777930.0
7895,"Brahmnwada, Matunga East,Mumbai",720,20000000,19402000.0
7896,"Pimpleshwar Krupa Building,Bdd Chawl, Lower Parel,Mumbai",225,6200000,6162000.0
7897,"Chincholi Bunder, Malad West,Mumbai",860,15000000,14541000.0
7898,"Lotus Apartment ,Hallow Pul, Kurla West,Mumbai",415,6500000,6473540.0
7899,"Cheeta Camp, Sector H, Trombay,Mumbai",600,1900000,1876200.0
7900,"Indira Nagar, Chembur,Mumbai",150,1500000,1546170.0
7901,"Gamdevi, Mumbai",1120,15000000,14889000.0
7902,"Neeraj Park, Bhayandar East,Mumbai",460,3200000,3204000.0
7903,"Navgharh, Vasai West,Mumbai",491,3500000,3513800.0
7904,"Saidashan Apt,Virar East, Mumbai",780,2100000,2089750.0
7905,"Andheri East Mahakali Cavas Road,Kondivita, Andheri East,Mumbai",200,3500000,3474250.0
7906,"Tagore Nagar, Vikhroli East,Mumbai",294,2500000,2514540.0
7907,"Bane Compound, Tardeo,Mumbai",570,24000000,24355000.0
7908,"Virar East, Mumbai",300,700000,744000.0
7909,"Aster Co Op Society,Borivali West, Mumbai",240,6000000,6086000.0
7910,"Navghar Naka, Bhayandar East,Mumbai",320,2250000,2235240.0
7911,"Versova, Andheri West,Mumbai",200,2600000,2628210.0
7912,"Cheapghar Cha ,Rto Colony, Mumbai Central,Mumbai",350,5000000,5223080.0
7913,"Jesal Krupa,Bhayandar East, Mumbai",310,2300000,2308350.0
7914,"Hakim Dayam Building,Khetwadi, Girgaon,Mumbai",200,3500000,3483000.0
7915,"Asmita Jyoti Housing Society, Malad West,Mumbai",265,2500000,2482080.0
7916,"Manevale Pada, Nalasopara East,Mumbai",310,850000,851750.0
7917,"Panjarpole, Bhuleshwar,Mumbai",400,111000,183651.65
7918,"Mira Bhayandar,Silver Park, Mira Road East,Mumbai",2500,27000000,26982000.0
7919,"Bhayandar West, Mumbai",330,3149000,3158840.0
7920,"Lakshmiben Chedda Nagar, Nalasopara West,Mumbai",380,1000000,1011650.0
7921,"Gaothan, Andheri West,Mumbai",1100,18000000,17804000.0
7922,"Siddhivinayak Society, Kandivali West,Mumbai",670,9000000,9016000.0
7923,"Mhada Colony, Borivali West,Mumbai",220,945000,967400.0
7924,"Ostwal Pride,Chandan Shanti, Mira Road East,Mumbai",670,4900000,4805000.0
7925,"Sindhudurg Chs  Building No 159,Kannamwar Nagar I, Vikhroli East,Mumbai",300,7000000,6986000.0
7926,"Vakola, Santacruz East,Mumbai",150,1600000,1647670.0
7927,"Kajupada Kurla,Wadia Colony, Kurla West,Mumbai",500,5500000,5492000.0
7928,"Sharaf Ali ,Byculla West, Byculla,Mumbai",240,7000000,6929000.0
7929,"Khar West, Mumbai",8500,300000000,290000000.0
7930,"Gavdevi Road,Tembhipada, Bhandup West,Mumbai",450,3500000,3500000.0
7931,"Naigaon West, Mumbai",2200,7500000,7513000.0
7932,"Kisan Mangal Vaiti,Mahakali Nagar, Mulund East,Mumbai",190,2000000,1991170.0
7933,"Ulvekar House,Nahur East, Bhandup East,Mumbai",180,2000000,2125260.0
7934,"Ibrahim Tower Uttan,Uttan, Mumbai",435,1600000,1608400.0
7935,"Uttan,Bhayandar West, Mumbai",435,1600000,1608600.0
7936,"Silver Soil Housing ,Momin Nagar, Jogeshwari West,Mumbai",350,6500000,6485000.0
7937,"Parth Society,Sai Nath Nagar, Virar East,Mumbai",500,1500000,1500000.0
7938,"Khar West, Mumbai",210,2100000,2104130.0
7939,"Rathodi, Malad West,Mumbai",160,1725000,1763630.0
7940,"Dongri, Uttan,Mumbai",3500,24000000,24106000.0
7941,"Swarna Building,Mira Road West, Mumbai",1000,9300000,9303000.0
7942,"Swamini Gharkul No 1,Naigaon West, Mumbai",225,1550000,1551000.0
7943,"Near Indian Oil Natwar Parikh Shivaji Nagar,Tata Nagar, Govandi,Mumbai",300,1600000,1622030.0
7944,"Cawasji Patel Tank, Bhuleshwar,Mumbai",325,6500000,6745500.0
7945,"Naigaon East, Mumbai",900,598000,671370.0
7946,"Sadguru Welfare Society ,Manevale Pada, Nalasopara East,Mumbai",400,650000,666720.0
7947,"Shiv Sakti ,Naigaon East, Mumbai",900,598000,657250.0
7948,"Mumbai Central, Mumbai",1800,1,44801.02
7949,"Infinity Residences,Sewri, Mumbai",400,9900000,9902000.0
7950,"Ranwar, Bandra West,Mumbai",250,8500000,8639000.0
7951,"Abba Building ,Bhendi Bazaar, Bhuleshwar,Mumbai",220,5500000,5631000.0
7952,"Gopinath Smruti Chsl ,Bhayandar East, Mumbai",335,2900000,2927740.0
7953,"Gorai 1, Borivali West,Mumbai",1050,8900000,8872000.0
7954,"Ram Krishna Nagar, Khar West,Mumbai",315,5800000,5757000.0
7955,"Bharatya Chawl Behind Vallab Building,Dharavi, Mumbai",150,2300000,2253210.0
7956,"Kajupada, Sakinaka,Mumbai",620,6100000,6131400.0
7957,"Shree Samartha Sra Chs,Vakola, Santacruz East,Mumbai",300,5000000,5064000.0
7958,"Jawahar Nagar, Goregaon West,Mumbai",400,7200000,7123000.0
7959,"Vasai East Salt Plant, Vasai East,Mumbai",200,421000,470100.0
7960,"Kanjurmarg West, Mumbai",320,4000000,4012000.0
7961,"Christian Gaon, Kurla West,Mumbai",340,7000000,7076000.0
7962,"Oriental Arcade,Lal Baug, Parel,Mumbai",400,11500000,11143000.0
7963,"Azad Nagar, Andheri West,Mumbai",600,15500000,16382000.0
7964,"Dhaniv Baug, Nalasopara East,Mumbai",250,850000,859500.0
7965,"Barve Nagar, Ghatkopar West,Mumbai",300,5500000,5478000.0
7966,"Jivdaya Lane, Ghatkopar West,Mumbai",900,18000000,18002000.0
7967,"Singh Agri Estate, Kandivali East,Mumbai",150,799000,966860.0
7968,"Krishna Nivas Chirabazaar ,Chira Bazaar, Kalbadevi,Mumbai",300,6300000,6412940.0
7969,"Bhandup East, Mumbai",400,2000000,2008000.0
7970,"Swastik,Tagore Nagar, Vikhroli East,Mumbai",10000,2200000,1951900.0
7971,"Sewri, Mumbai",180,5000000,5079000.0
7972,"Virar East, Mumbai",1000,4000000,4002000.0
7973,"Virar East, Mumbai",320,750000,774900.0
7974,"Mangal Wadi, Girgaon,Mumbai",486,17500000,17816000.0
7975,"Sai Aashish Chsl,Vikhroli East, Mumbai",350,8200000,8323550.0
7976,"Codename Goregaon,Tilak Nagar, Goregaon West,Mumbai",600,8600000,8609000.0
7977,"Rcf Colony, Chembur,Mumbai",450,400000,383050.0
7978,"Brahmanwadi, Kurla West,Mumbai",150,2800000,2822000.0
7979,"Khar West, Mumbai",500,4500000,4501000.0
7980,"Navkar Tawor,Naigaon East, Mumbai",400,525000,535400.0
7981,"Indira Nagar, Chembur,Mumbai",450,6000000,5987000.0
7982,"Indira Nagar, Chembur,Mumbai",450,6000000,5995000.0
7983,"S V Patel Nagar, Chembur,Mumbai",1800,8500000,8493400.0
7984,"Nazarali,Bhendi Bazaar, Bhuleshwar,Mumbai",180,8900000,8855000.0
7985,"Bdd Chawl Sewri,Gandhi Nagar, Sewri,Mumbai",180,5000000,5117000.0
7986,"Kashyap Kutir Chs,Virar East, Mumbai",300,2100000,2091480.0
7987,"Juhu Tara, Juhu,Mumbai",1000,5000000,5000000.0
7988,"Mustafa Bazar, Byculla,Mumbai",180,7000000,7564000.0
7989,"Mulund Colony, Mulund West,Mumbai",2200,16000000,15995000.0
7990,"144 Imperial Bldg,Kazipura, Nagpada,Mumbai",310,8000000,7832000.0
7991,"Banglow ,Naigaon West, Mumbai",2500,20000000,19990000.0
7992,"Rustomjee Azziano,Mahim West, Mahim,Mumbai",1063,16000000,16279000.0
7993,"Deendayal Nagar, Mulund East,Mumbai",225,5000000,5242000.0
7994,"Gorai ,Yogi Nagar, Borivali West,Mumbai",520,7800000,7756000.0
7995,"Nehru Nagar, Kurla East,Mumbai",845,12000000,12060000.0
7996,"Nane Pada, Mulund East,Mumbai",264,1800000,1773750.0
7997,"Magoparam Society ,Opera House, Girgaon,Mumbai",350,9500000,9484500.0
7998,"Iit Area, Powai,Mumbai",600,8000000,8009000.0
7999,"Bhayandar West, Mumbai",475,6500000,6456000.0
8000,"Gokuldham, Goregaon East,Mumbai",920,17500000,17500000.0
8001,"Ekvira Darshan, Virar East,Mumbai",630,2800000,2820200.0
8002,"Gokuldham, Goregaon East,Mumbai",920,17500000,17500000.0
8003,"Chakala Industrial Area (Midc), Andheri East,Mumbai",240,1500000,1498000.0
8004,"Dindoshi Shivshahi ,Dindoshi, Malad East,Mumbai",230,2500000,2510710.0
8005,"Vakola, Santacruz East,Mumbai",750,3500000,3492500.0
8006,"Tembhipada, Bhandup West,Mumbai",580,2500000,2495500.0
8007,"Goldwin Elegant,Paddapukur, Bhowanipore,Kolkata",7000,85000000,85594000.0
8008,"Subarnalaya Apartment ,Joyshree, Baranagar,Kolkata",1000,3600000,3601500.0
8009,"Vivekananda Nagar, Ashok Nagar,Kolkata",1125,6600000,6576000.0
8010,"Rajarhat, Kolkata",950,4300000,4302250.0
8011,"Vivekananda Nagar, Abdalpur,Kolkata",1164,3800000,3837000.0
8012,"Building Tollygunge Circular Road,Jubeeli Park, Tollygunge,Kolkata",805,4900000,4813800.0
8013,"Dakshin Jagatdal, Rajpur,Kolkata",947,5300000,5290600.0
8014,"Sweet Home ,Mandirtala, Kolkata",2160,9500000,9651500.0
8015,"Golf Green, Kolkata",1500,20000000,19978000.0
8016,"Barasat, Kolkata",1200,4300000,4291000.0
8017,"Aruna Abasan Housing Complex ,Hatiara, Rajarhat,Kolkata",1065,3700000,3701000.0
8018,"Eden Roma,South Purbachal, Haltu,Kolkata",1358,8700000,8709000.0
8019,"Madhyamgram, Kolkata",2000,15000000,14995000.0
8020,"Ariadaha, Baranagar,Kolkata",2470,7500000,7558000.0
8021,"Naskar Para, Prince Anwar Shah Connector,Kolkata",1500,8500000,8500000.0
8022,"Sahid Colony, Paikpara,Kolkata",2721,16000000,15945000.0
8023,"Madhyamgram, Kolkata",2160,12000000,11991000.0
8024,"Panchasayar, Garia,Kolkata",2900,27500000,27650000.0
8025,"Baguiati, Kolkata",750,2786000,2780000.0
8026,"Eden Astor Park,Baidyapara, Garia,Kolkata",1001,5700000,5696000.0
8027,"Sarada 2947,Atghara, Nayabad,Kolkata",1500,6000000,5990000.0
8028,"Sangeeta Appartment ,Golpark, South Dum Dum,Kolkata",890,3200000,3207000.0
8029,"Bonhooghly On Bt Road, Dunlop,Kolkata",850,11000000,11058000.0
8030,"Dronacharya Cooperative Housing Society,Golf Gardens, Tollygunge,Kolkata",1100,8000000,8000000.0
8031,"Puspa Kunj ,Goa Bagan, Maniktala,Kolkata",7200,51100000,52623000.0
8032,"Kumar Park, Purba Barisha,Kolkata",850,2850000,2871500.0
8033,"Kailash Shanti Kunja,Satgachi, South Dum Dum,Kolkata",1069,5024000,5030130.0
8034,"Prantik, Thakurpukur,Kolkata",817,3800000,3799570.0
8035,"Gilt Apartments Sonarpur Future Engineering College ,Sonarpur, Kolkata",995,3182000,3212540.0
8036,"Rajarhat, Kolkata",2015,8500000,8509000.0
8037,"Dhakuria, Kolkata",1200,10800000,10857000.0
8038,"Joyshree, Baranagar,Kolkata",896,4000000,4010000.0
8039,"Astha Mansin,Jubeeli Park, Tollygunge,Kolkata",960,5000000,5041000.0
8040,"Gopalpur Mahaluxmi Garden ,Gopalpur Gram, Rajarhat,Kolkata",1059,4000000,3995110.0
8041,"Tangra, Kolkata",1450,10000000,9993000.0
8042,"Seal Lane, Tangra,Kolkata",1115,8500000,8518500.0
8043,"Kaikhali, Kolkata",994,3300000,3281070.0
8044,"Sajjya Appartment,Tara Pukur South, Agarpara,Kolkata",982,2600000,2610500.0
8045,"Tolly Manor 230 N S C Bose Road,Jubeeli Park, Tollygunge,Kolkata",935,5850000,5834980.0
8046,"Ballygunge Gardens, Gariahat,Kolkata",2400,18300000,18372000.0
8047,"Lalkella Building ,Jodhpur Park, Kolkata",1000,4000000,3998100.0
8048,"Baidyapara, Garia,Kolkata",800,2700000,2696000.0
8049,"Raghunathpur, Baguiati,Kolkata",900,3550000,3529000.0
8050,"Purbachal, Haltu,Kolkata",1065,6200000,6218000.0
8051,"Parul Bhawan,Nagerbazar, Kolkata",932,2900000,2871680.0
8052,"Grihasree Appartment ,Dum Dum Park, Kolkata",1495,6500000,6494000.0
8053,"Rajbari, Dum Dum Cantonment,Kolkata",720,2200000,2196800.0
8054,"Aikatan,Fartabad, Garia,Kolkata",875,3000000,2994400.0
8055,"Amarabati, Sodepur,Kolkata",1325,6200000,6216800.0
8056,"Swati Ananda Apartment,Bakultala, Behala,Kolkata",884,4000000,4012000.0
8057,"1925, Chak Garia, Santoshpur,Kolkata",1328,9200000,9188500.0
8058,"Hindustan Park, Gariahat,Kolkata",990,7000000,7004000.0
8059,"Bosepukur, Kasba,Kolkata",1390,8800000,8789000.0
8060,"Niva Enterprise ,Krishnapur, Keshtopur,Kolkata",931,3259000,3254650.0
8061,"Parnasree ,Parnasree, Behala,Kolkata",407,1250000,1254750.0
8062,"Sweet Home,Airport Gate No. 1, International Airport,Kolkata",694,2200000,2198010.0
8063,"Joyshree, Baranagar,Kolkata",1229,7000000,7004070.0
8064,"Harish Nagar, Madhyamgram,Kolkata",635,2200000,2200490.0
8065,"Jole Doba Para, Khardah,Kolkata",850,1900000,1903000.0
8066,"Jyangra, Baguiati,Kolkata",960,2250000,2254000.0
8067,"Barrackpore, Kolkata",495,1200000,1195400.0
8068,"Sugam Ashray,Park Circus, Ballygunge,Kolkata",1480,13000000,12967000.0
8069,"Naskarhat, Kasba,Kolkata",1665,18000000,18119000.0
8070,"Golf Green, Kolkata",850,4550000,4543500.0
8071,"Budding Buds Apartment,Hatiara, Rajarhat,Kolkata",740,1600000,1595000.0
8072,"198A Raj Enclave,Naskarpur, Behala,Kolkata",847,3642000,3661310.0
8073,"Nitai Nagar, Mukundapur,Kolkata",751,2000000,2020180.0
8074,"Majarhati, New Town,Kolkata",1430,5500000,5489500.0
8075,"Green Land,Chit Kalikapur, Mukundapur,Kolkata",2600,10000000,9961000.0
8076,"Prantik, Thakurpukur,Kolkata",845,2350000,2425600.0
8077,"Green Park, Kamdahari,Kolkata",880,4600000,4597180.0
8078,"Reekjoyoni, Rajarhat,Kolkata",774,3500000,3494100.0
8079,"Vidyasagar Park, Behala,Kolkata",1791,7500000,7498000.0
8080,"Chandratara Appartment ,Bata Colony, Behala Chowrasta,Kolkata",780,2200000,2188850.0
8081,"Charu  Apartment,Nagerbazar, Kolkata",600,1700000,1701500.0
8082,"Vedbati Bhavan,Golpark, South Dum Dum,Kolkata",1008,3500000,3509660.0
8083,"Parbangla, Mahheshtala,Kolkata",1524,3450000,3275000.0
8084,"Shreebhumi, Lake Town,Kolkata",1140,7000000,7000000.0
8085,"Madhyamgram, Kolkata",1062,4100000,4104320.0
8086,"Kirti Apartments Thakurpukur ,Purbasan, Thakurpukur,Kolkata",440,1500000,1499250.0
8087,"Bagha Jatin Pally, Baghajatin,Kolkata",730,3300000,3291650.0
8088,"Sukh Rajan,Jhilbagan, South Dum Dum,Kolkata",650,2300000,2299500.0
8089,"Mala Apartment,Haridevpur, Paschim Putiary,Kolkata",650,2050000,2055500.0
8090,"Habra, Kolkata",2600,3300000,3219180.0
8091,"Dum Dum Park, Kolkata",1200,4800000,4791200.0
8092,"Sukriti Apartment ,Bisharpara, Birati,Kolkata",810,2900000,2912480.0
8093,"Dakshineswar, Kolkata",800,7000000,6999000.0
8094,"Briji, Garia,Kolkata",1700,6000000,6002000.0
8095,"Nandy Villa,Surir Bagan, Ultadanga,Kolkata",697,4500000,4502000.0
8096,"Block M, New Alipore,Kolkata",1406,13500000,13636000.0
8097,"Berunanpukhuria, Kolkata",615,2200000,2199500.0
8098,"Santhi Nagra Colony, Dunlop,Kolkata",750,3600000,3607740.0
8099,"Mohisbathan, Salt Lake City,Kolkata",1085,7500000,7493700.0
8100,"Beehive Garden, Belghoria,Kolkata",1400,7000000,7000000.0
8101,"Noni Bala Apartment,New Barrakpur, Kolkata",845,3250000,3247000.0
8102,"Bidhanpally, Jadavpur,Kolkata",1350,6800000,6795000.0
8103,"Tiljala, Kolkata",993,7700000,7693500.0
8104,"Subhas Nagar, Sarsuna,Kolkata",800,2800000,2795300.0
8105,"Bediapara,Basak Bagan, South Dum Dum,Kolkata",750,2650000,2640440.0
8106,"Banerjee Para, Sarsuna,Kolkata",4600,23000000,23270000.0
8107,"H B Town, Sodepur,Kolkata",950,2300000,2303500.0
8108,"Noapara, Barasat,Kolkata",930,3800000,3782600.0
8109,"Daspara, Thakurpukur,Kolkata",685,1950000,1974160.0
8110,"Vivek Nagar, Garfa,Kolkata",1250,4600000,4579000.0
8111,"Number:128/A,Sarat Ghosh Garden, Dhakuria,Kolkata",700,4000000,4000000.0
8112,"Hana Para, Keshtopur,Kolkata",1450,4800000,4762000.0
8113,"Ward 16, Madhyamgram,Kolkata",1067,4000000,4013300.0
8114,"Indraprastha Hridaypur ,Noapara, Barasat,Kolkata",800,2600000,2597500.0
8115,"Madurdaha, Hussainpur,Kolkata",1280,6800000,6808000.0
8116,"Jagatpur, Baguiati,Kolkata",800,3500000,3499580.0
8117,"Gopalpur Gram, Rajarhat,Kolkata",912,3600000,3534000.0
8118,"Kabardanga, Kolkata",1326,6500000,6500230.0
8119,"Gopalpur Gram, Rajarhat,Kolkata",1455,10000000,9986500.0
8120,"Usha Neer,Sector A, East Kolkata Township,Kolkata",850,4500000,4500000.0
8121,"Anandapuri, Barrackpore,Kolkata",857,3700000,3704000.0
8122,"Pal Para, Mahheshtala,Kolkata",720,3000000,2997820.0
8123,"Lakshminagar, South Dum Dum,Kolkata",1200,10000000,10000000.0
8124,"Asirbad Aprtment,Reekjoyoni, Rajarhat,Kolkata",765,2500000,2497710.0
8125,"Barasat, Kolkata",1148,2500000,2493000.0
8126,"Prantika, Garia,Kolkata",950,3600000,3604000.0
8127,"Raj Amrit,Block M, New Alipore,Kolkata",1485,15500000,15770000.0
8128,"Amarabati, Sodepur,Kolkata",770,2500000,2501500.0
8129,"Bosepukur, Kasba,Kolkata",1500,8900000,8907000.0
8130,"Panchatarani Apartment,Amarpalli, South Dum Dum,Kolkata",833,1800000,1786500.0
8131,"Maha Prabhu Apartment ,Joyshree, Baranagar,Kolkata",930,3500000,3495000.0
8132,"Central Park Niketan,Bidhanpally, Jadavpur,Kolkata",900,4500000,4500000.0
8133,"Rajdanga Gardens, Kasba,Kolkata",1561,12500000,12504000.0
8134,"Arpita Apartment,Chinar Park, Kolkata",1100,3280000,3270000.0
8135,"Bosepukur, Kasba,Kolkata",925,5100000,5084000.0
8136,"Biman Nagar, Kaikhali,Kolkata",1200,4500000,4499500.0
8137,"Rajendra Prasad Colony, Tollygunge,Kolkata",500,1300000,1302000.0
8138,"Tinni Township, Bansdroni,Kolkata",1350,6500000,6477690.0
8139,"Jyangra, Baguiati,Kolkata",754,2500000,2498710.0
8140,"Genexx Valley,Purbasan, Thakurpukur,Kolkata",1245,6000000,5993370.0
8141,"New Barrakpur, Kolkata",2700,10000000,10023990.0
8142,"New Town, Kolkata",916,3300000,3304000.0
8143,"Chakpachuria, New Town,Kolkata",1739,13200000,13213000.0
8144,"Dum Dum Park, Kolkata",840,2000000,1978000.0
8145,"Nirmal Bhavan,Beliaghata, Kolkata",900,7500000,7489000.0
8146,"Maa Jagadhatri Appartment,Matagiri Harna Pally, Agarpara,Kolkata",600,1600000,1585500.0
8147,"Dhakuria, Kolkata",910,5500000,5502200.0
8148,"Tarun Apartment,Rajendra Prasad Colony, Tollygunge,Kolkata",550,2600000,2601000.0
8149,"Goa Bagan, Shyambazar,Kolkata",832,6000000,6026000.0
8150,"Baranagar, Kolkata",875,3500000,3501000.0
8151,"Math Bagan, Sodepur,Kolkata",1254,6000000,6023080.0
8152,"Kalaniketan Ambagan 67 Padmapukur Road,Rajbari, Dum Dum,Kolkata",1035,3312000,3321590.0
8153,"Alipore, Kolkata",1150,6500000,6500000.0
8154,"Adya Ma Apartment,Dakshineswar, Kolkata",710,2600000,2604750.0
8155,"571 N Block New Alipore,Block N, New Alipore,Kolkata",1950,20000000,19986000.0
8156,"Preetish Apartment,Brahmapur Government Colony, Bramhapur,Kolkata",500,1300000,1302000.0
8157,"Madhyamgram, Kolkata",810,3500000,3500000.0
8158,"Rajpur Sonarpur,Mission Pally, Narendrapur,Kolkata",2500,800000,767800.0
8159,"Math Bagan, Sodepur,Kolkata",995,7500000,7488000.0
8160,"Biswas Para, Joka,Kolkata",900,5500000,5500000.0
8161,"Sgil Residenzza,International Airport, Dum Dum,Kolkata",996,4400000,4426000.0
8162,"Makhla Apartment,Dum Dum Park, Kolkata",934,4500000,4495900.0
8163,"Parbangla, Mahheshtala,Kolkata",796,2100000,2103150.0
8164,"Biman Nagar, Kaikhali,Kolkata",1300,7400000,7405000.0
8165,"Ushoshi Apartment,Rabindrapally, Bramhapur,Kolkata",925,3000000,3033990.0
8166,"Bamunpara, Kolkata",1200,5900000,5900000.0
8167,"Ramchandrapur, Narendrapur,Kolkata",1230,7000000,7003570.0
8168,"Matagiri Harna Pally, Agarpara,Kolkata",1500,5000000,5071000.0
8169,"Gr Floor In 4 Storied Building,Lake Gardens, Kolkata",650,4200000,4204020.0
8170,"Daspara, Thakurpukur,Kolkata",1300,11500000,11439000.0
8171,"Daulatpur, Pailan,Kolkata",575,2500000,2491000.0
8172,"Dakshin Jagatdal, Narendrapur,Kolkata",920,2800000,2806350.0
